kommuneCode,code,parentCode,level,name,shortName,notes,validFrom,validTo
4631,46310609,46310600,2,Meland,,,,
4631,46310700,,1,Radøy Nord,,,,
4631,46310701,46310700,2,Marøy,,,,
4631,46310702,46310700,2,Risnes,,,,
4631,46310703,46310700,2,Straume,,,,
4631,46310704,46310700,2,Nordanger,,,,
4631,46310705,46310700,2,Haugland,,,,
4631,46310706,46310700,2,Kvalheim,,,,
4631,46310707,46310700,2,Vågenes,,,,
4631,46310708,46310700,2,Hella,,,,
4631,46310709,46310700,2,Grindheim,,,,
4631,46310710,46310700,2,Sætre,,,,
4631,46310711,46310700,2,Sletta,,,,
4631,46310712,46310700,2,Ystebø,,,,
4631,46310800,,1,Radøy Sør,,,,
4631,46310801,46310800,2,Toska,,,,
4631,46310802,46310800,2,Birkeland,,,,
4631,46310803,46310800,2,Mangervåg,,,,
4631,46310804,46310800,2,Manger,,,,
4631,46310805,46310800,2,Solend,,,,
4631,46310806,46310800,2,Lie,,,,
4631,46310807,46310800,2,Marås,,,,
4631,46310808,46310800,2,Askeland - Taule,,,,
4631,46310809,46310800,2,Dale,,,,
4631,46310810,46310800,2,Austmarka,,,,
4631,46310811,46310800,2,Kalnes,,,,
4631,46310812,46310800,2,Vetås,,,,
4631,46310813,46310800,2,Tjore,,,,
4631,46310814,46310800,2,Sæbø - Hole,,,,
4631,46310815,46310800,2,Kolstad,,,,
4631,46310816,46310800,2,Kviste,,,,
4631,46310817,46310800,2,Bogno,,,,
4631,46319900,,1,Uoppgitt delområde,,,,
4631,46319999,46319900,2,Uoppgitt grunnkrets,,,,
4632,46320100,,1,Austrheim,,,,
4632,46320101,46320100,2,Leirvåg - Litlås - Kaland,,,,
4632,46320102,46320100,2,Fonnes,,,,
4632,46320103,46320100,2,Bakkøy,,,,
4632,46320104,46320100,2,Nøten - Lillelindås,,,,
4632,46320105,46320100,2,Leikvoll Førland,,,,
4632,46320106,46320100,2,Hopland - Bergsvik - Lerøy,,,,
4632,46320107,46320100,2,Austrheim,,,,
4632,46320108,46320100,2,Sætre,,,,
4632,46320109,46320100,2,Årås,,,,
4632,46320110,46320100,2,Budal - Toftegård - Ulvøy,,,,
4632,46320111,46320100,2,Rebnor - Øksnes - Dyrnes,,,,
4632,46320112,46320100,2,Øyane,,,,
4632,46329900,,1,Uoppgitt delområde,,,,
4632,46329999,46329900,2,Uoppgitt grunnkrets,,,,
4633,46330100,,1,Fedje,,,,
4633,46330101,46330100,2,Vestkanten,,,,
4633,46330102,46330100,2,Sentrum,,,,
4633,46330103,46330100,2,Fedje Aust,,,,
4633,46330104,46330100,2,Stormark,,,,
4633,46339900,,1,Uoppgitt delområde,,,,
4633,46339999,46339900,2,Uoppgitt grunnkrets,,,,
4634,46340100,,1,Masfjorden,,,,
4634,46340101,46340100,2,Risnes,,,,
4634,46340102,46340100,2,Sleire,,,,
4634,46340103,46340100,2,Hosteland,,,,
4634,46340104,46340100,2,Molland,,,,
4634,46340105,46340100,2,Solheim,,,,
4634,46340106,46340100,2,Haugsvær,,,,
4634,46340107,46340100,2,Matre,,,,
4634,46340108,46340100,2,Haugsdal,,,,
4634,46340109,46340100,2,Andvik,,,,
4634,46340110,46340100,2,Sandnes,,,,
4634,46340111,46340100,2,Kvingo,,,,
4634,46349900,,1,Uoppgitt delområde,,,,
4634,46349999,46349900,2,Uoppgitt grunnkrets,,,,
4635,46350100,,1,Mjømna,,,,
4635,46350101,46350100,2,Eidsbotten,,,,
4635,46350102,46350100,2,Fivelsdal,,,,
4635,46350103,46350100,2,Brandanger,,,,
4635,46350104,46350100,2,Hisarøy,,,,
4635,46350105,46350100,2,Hille,,,,
4635,46350106,46350100,2,Mjømna,,,,
4635,46350107,46350100,2,Byrknes,,,,
4635,46350200,,1,Gulen,,,,
4635,46350201,46350200,2,Sygnefest,,,,
4635,46350202,46350200,2,Eivindvik,,,,
4635,46350203,46350200,2,Nordgulen,,,,
4635,46350204,46350200,2,Austgulen,,,,
4635,46350205,46350200,2,Dalsøyra,,,,
4635,46350300,,1,Brekke,,,,
4635,46350301,46350300,2,Oppedal,,,,
4635,46350302,46350300,2,Asheim,,,,
4635,46350303,46350300,2,Brekke,,,,
4635,46350304,46350300,2,Hjartholm,,,,
4635,46359900,,1,Uoppgitt delområde,,,,
4635,46359999,46359900,2,Uoppgitt grunnkrets,,,,
4636,46360100,,1,Solund,,,,
4636,46360101,46360100,2,Indrevær - Utvær,,,,
4636,46360102,46360100,2,Hjønnevåg,,,,
4636,46360103,46360100,2,Kolgrov - Trovåg,,,,
4636,46360104,46360100,2,Storøy - Dalesund,,,,
4636,46360105,46360100,2,Strand - Oddekalv,,,,
4636,46360106,46360100,2,Hardbakke,,,,
4636,46360107,46360100,2,Nesefjord,,,,
4636,46360108,46360100,2,Krakhella,,,,
4636,46360109,46360100,2,Losna,,,,
4636,46360110,46360100,2,Austrefjord - Dunebefjord,,,,
4636,46360111,46360100,2,Hersvik,,,,
4636,46360112,46360100,2,Færøy - Leknessund,,,,
4636,46369900,,1,Uoppgitt delområde,,,,
4636,46369999,46369900,2,Uoppgitt grunnkrets,,,,
4637,46370100,,1,Hyllestad,,,,
4637,46370101,46370100,2,Skifjord,,,,
4637,46370102,46370100,2,Vassenden,,,,
4637,46370103,46370100,2,Skor,,,,
4637,46370104,46370100,2,Åfjorddalen,,,,
4637,46370105,46370100,2,Løland,,,,
4637,46370106,46370100,2,Leirvik,,,,
4637,46370107,46370100,2,Bø,,,,
4637,46370108,46370100,2,Lifjorden,,,,
4637,46370109,46370100,2,Hyllestad,,,,
4637,46370110,46370100,2,Øen,,,,
4637,46370111,46370100,2,Porten,,,,
4637,46379900,,1,Uoppgitt delområde,,,,
4637,46379999,46379900,2,Uoppgitt grunnkrets,,,,
4638,46380100,,1,Måren,,,,
4638,46380101,46380100,2,Måren,,,,
4638,46380102,46380100,2,Høyanger 1,,,,
4638,46380103,46380100,2,Høyanger 2,,,,
4638,46380104,46380100,2,Høyanger 3,,,,
4638,46380105,46380100,2,Høyanger 4,,,,
4638,46380106,46380100,2,Høyanger 5,,,,
4638,46380107,46380100,2,Høyanger 6,,,,
4638,46380108,46380100,2,Høyanger 7,,,,
4638,46380109,46380100,2,Høyanger 8,,,,
4638,46380110,46380100,2,Høyanger 9,,,,
4638,46380111,46380100,2,Berge,,,,
4638,46380112,46380100,2,Austreim,,,,
4638,46380113,46380100,2,Kyrkjebø,,,,
4638,46380114,46380100,2,Nessane,,,,
4638,46380200,,1,Søreide,,,,
4638,46380201,46380200,2,Ortnevik,,,,
4638,46380202,46380200,2,Søreide,,,,
4638,46380203,46380200,2,Bjordal,,,,
4638,46380204,46380200,2,Ikjefjord,,,,
4638,46380300,,1,Lavik,,,,
4638,46380301,46380300,2,Vadheim,,,,
4638,46380302,46380300,2,Vikum,,,,
4638,46380303,46380300,2,Torvund,,,,
4638,46380304,46380300,2,Lavik,,,,
4638,46380305,46380300,2,Lavikdal,,,,
4638,46389900,,1,Uoppgitt delområde,,,,
4638,46389999,46389900,2,Uoppgitt grunnkrets,,,,
4639,46390100,,1,Vik,,,,
4639,46390101,46390100,2,Vangsnes,,,,
4639,46390102,46390100,2,Seim,,,,
4639,46390103,46390100,2,Viksøyri,,,,
4639,46390104,46390100,2,Strendene,,,,
4639,46390105,46390100,2,Hove,,,,
4639,46390106,46390100,2,Seljedalen,,,,
4639,46390107,46390100,2,Ovrisdalen,,,,
4639,46390108,46390100,2,Bødalen,,,,
4639,46390109,46390100,2,Framfjord,,,,
4639,46390110,46390100,2,Arnafjord,,,,
4639,46390111,46390100,2,Finden,,,,
4639,46390112,46390100,2,Feidje,,,,
4639,46390113,46390100,2,Tjønn,,,,
4639,46390114,46390100,2,Fresvik Øvre,,,,
4639,46390115,46390100,2,Fresvik Nedre,,,,
4639,46399900,,1,Uoppgitt delområde,,,,
4639,46399999,46399900,2,Uoppgitt grunnkrets,,,,
4640,46400100,,1,Norum,,,,
4640,46400101,46400100,2,Slinda,,,,
4640,46400102,46400100,2,Nordnes,,,,
4640,46400103,46400100,2,Ylvesåker,,,,
4640,46400104,46400100,2,Fardal,,,,
4640,46400105,46400100,2,Fimreite,,,,
4640,46400200,,1,Stedje,,,,
4640,46400201,46400200,2,Dalavatn,,,,
4640,46400202,46400200,2,Notsete,,,,
4640,46400203,46400200,2,Lereim - Stenehjem,,,,
4640,46400204,46400200,2,Øvre Stedje,,,,
4640,46400205,46400200,2,Stedje,,,,
4640,46400206,46400200,2,Fjøra,,,,
4640,46400207,46400200,2,Nes,,,,
4640,46400208,46400200,2,Leite,,,,
4640,46400209,46400200,2,Rutlin,,,,
4640,46400210,46400200,2,Fosshaugen - Åberg,,,,
4640,46400211,46400200,2,Øyabrekka,,,,
4640,46400300,,1,Kaupanger,,,,
4640,46400301,46400300,2,Barsnes - Loftnes - Kjørnes,,,,
4640,46400302,46400300,2,Valeberg - Skogen,,,,
4640,46400303,46400300,2,Haukåsen,,,,
4640,46400304,46400300,2,Kaupanger,,,,
4640,46400400,,1,Fjærland,,,,
4640,46400401,46400400,2,Indre Fjærland,,,,
4640,46400402,46400400,2,Mundal,,,,
4640,46400403,46400400,2,Ytre Fjærland,,,,
4640,46400500,,1,Leikanger Nord,,,,
4640,46400501,46400500,2,Njøs,,,,
4640,46400502,46400500,2,Hermansverk,,,,
4640,46400503,46400500,2,Henjum,,,,
4640,46400504,46400500,2,Leitet,,,,
4640,46400505,46400500,2,Leikanger,,,,
4640,46400506,46400500,2,Hamre - Fosse,,,,
4640,46400507,46400500,2,Grinde,,,,
4640,46400508,46400500,2,Eitorn,,,,
4640,46400600,,1,Balestrand,,,,
4640,46400604,46400600,2,Vetlefjord,,,,
4640,46400605,46400600,2,Sværefjorden,,,,
4640,46400606,46400600,2,Esefjorden,,,,
4640,46400607,46400600,2,Balestrand,,,,
4640,46400608,46400600,2,Thue,,,,
4640,46400609,46400600,2,Kvamsøy,,,,
4640,46409900,,1,Uoppgitt delområde,,,,
4640,46409999,46409900,2,Uoppgitt grunnkrets,,,,
4641,46410100,,1,Aurland,,,,
4641,46410101,46410100,2,Nærøy,,,,
4641,46410102,46410100,2,Undredal,,,,
4641,46410103,46410100,2,Utbygdi,,,,
4641,46410104,46410100,2,Aurlandsvangen,,,,
4641,46410105,46410100,2,Ohnstad,,,,
4641,46410106,46410100,2,Flåm,,,,
4641,46410107,46410100,2,Berekvam,,,,
4641,46410108,46410100,2,Myrdal,,,,
4641,46410109,46410100,2,Vassbygdi,,,,
4641,46410110,46410100,2,Dalen,,,,
4641,46419900,,1,Uoppgitt delområde,,,,
4641,46419999,46419900,2,Uoppgitt grunnkrets,,,,
4642,46420100,,1,Lærdal,,,,
4642,46420101,46420100,2,Hegg,,,,
4642,46420102,46420100,2,Berge,,,,
4642,46420103,46420100,2,Husum,,,,
4642,46420104,46420100,2,Rikheim,,,,
4642,46420105,46420100,2,Ljøsne,,,,
4642,46420106,46420100,2,Tønjum,,,,
4642,46420107,46420100,2,Hauge,,,,
4642,46420108,46420100,2,Lærdalsøyri,,,,
4642,46420109,46420100,2,Erdal - Bergmål - Luggenes,,,,
4642,46420110,46420100,2,Store Hånosi - Gravadalen,,,,
4642,46420111,46420100,2,Bjordalen - Vestbotn,,,,
4642,46420112,46420100,2,Frønning,,,,
4642,46429900,,1,Uoppgitt delområde,,,,
4642,46429999,46429900,2,Uoppgitt grunnkrets,,,,
4643,46430100,,1,Øvre Årdal,,,,
4643,46430101,46430100,2,Naustbukta,,,,
4643,46430102,46430100,2,Ve,,,,
4643,46430103,46430100,2,Utladal,,,,
4643,46430104,46430100,2,Farnes Aust,,,,
4643,46430105,46430100,2,Orehola - Løkjane,,,,
4643,46430106,46430100,2,Grandane,,,,
4643,46430107,46430100,2,Vestvollane - Flotane,,,,
4643,46430108,46430100,2,Fardalen - Øvstetun - Børtnes,,,,
4643,46430200,,1,Årdalstangen,,,,
4643,46430201,46430200,2,Lægreid,,,,
4643,46430202,46430200,2,Hæreid,,,,
4643,46430203,46430200,2,Vollene,,,,
4643,46430204,46430200,2,Vassbugen - Uthagen,,,,
4643,46430205,46430200,2,Nedre Seimsdal,,,,
4643,46430206,46430200,2,Øvre Seimsdal,,,,
4643,46430207,46430200,2,Naddvik - Ofredal,,,,
4643,46439900,,1,Uoppgitt delområde,,,,
4643,46439999,46439900,2,Uoppgitt grunnkrets,,,,
4644,46440100,,1,Lustrafjorden,,,,
4644,46440101,46440100,2,Mørkrid,,,,
4644,46440102,46440100,2,Bjørk,,,,
4644,46440103,46440100,2,Fortun,,,,
4644,46440104,46440100,2,Bolstad,,,,
4644,46440105,46440100,2,Fjøsne,,,,
4644,46440106,46440100,2,Kvåle,,,,
4644,46440107,46440100,2,Dalsdalen,,,,
4644,46440108,46440100,2,Dale,,,,
4644,46440109,46440100,2,For,,,,
4644,46440110,46440100,2,Flahamar,,,,
4644,46440111,46440100,2,Nes,,,,
4644,46440112,46440100,2,Kroken,,,,
4644,46440113,46440100,2,Sørheim,,,,
4644,46440114,46440100,2,Breheimen,,,,
4644,46440115,46440100,2,Hurrungane,,,,
4644,46440200,,1,Hafslo,,,,
4644,46440201,46440200,2,Ornes,,,,
4644,46440202,46440200,2,Solvorn,,,,
4644,46440203,46440200,2,Joranger,,,,
4644,46440204,46440200,2,Fet,,,,
4644,46440205,46440200,2,Ugulen,,,,
4644,46440206,46440200,2,Molland,,,,
4644,46440207,46440200,2,Galden,,,,
4644,46440208,46440200,2,Kjos,,,,
4644,46440209,46440200,2,Beheim,,,,
4644,46440210,46440200,2,Alme,,,,
4644,46440211,46440200,2,Heggestad,,,,
4644,46440300,,1,Jostedalen,,,,
4644,46440301,46440300,2,Mjølverdal,,,,
4644,46440302,46440300,2,Krundal,,,,
4644,46440303,46440300,2,Kreken,,,,
4644,46440304,46440300,2,Sperle,,,,
4644,46440305,46440300,2,Myklemyr,,,,
4644,46440306,46440300,2,Alsmo - Dalane,,,,
4644,46440307,46440300,2,Røneid,,,,
4644,46440308,46440300,2,Gaupne,,,,
4644,46440309,46440300,2,Sandvik,,,,
4644,46449900,,1,Uoppgitt delområde,,,,
4644,46449999,46449900,2,Uoppgitt grunnkrets,,,,
4645,46450100,,1,Nordsida,,,,
4645,46450101,46450100,2,Askvoll,,,,
4645,46450102,46450100,2,Ask,,,,
4645,46450103,46450100,2,Olset,,,,
4645,46450104,46450100,2,Strømmen,,,,
4645,46450105,46450100,2,Stongfjorden,,,,
4645,46450106,46450100,2,Stubseid,,,,
4645,46450107,46450100,2,Vågane,,,,
4645,46450108,46450100,2,Gjelsvik,,,,
4645,46450109,46450100,2,Rørvik,,,,
4645,46450110,46450100,2,Vårdal,,,,
4645,46450111,46450100,2,Holmedal - Bakke,,,,
4645,46450112,46450100,2,Rivedal,,,,
4645,46450200,,1,Øyane,,,,
4645,46450201,46450200,2,Kumle,,,,
4645,46450202,46450200,2,Høyvik,,,,
4645,46450203,46450200,2,Herland,,,,
4645,46450204,46450200,2,Vilnes,,,,
4645,46450205,46450200,2,Værlandet,,,,
4645,46450206,46450200,2,Bulandet,,,,
4645,46459900,,1,Uoppgitt delområde,,,,
4645,46459999,46459900,2,Uoppgitt grunnkrets,,,,
4646,46460200,,1,Dale - Guddal,,,,
4646,46460201,46460200,2,Flekke - Espedal,,,,
4646,46460202,46460200,2,Hovlandsdal,,,,
4646,46460203,46460200,2,Guddal - Heggheim,,,,
4646,46460204,46460200,2,Øvre Vassdalen,,,,
4646,46460205,46460200,2,Nedre Vassdalen,,,,
4646,46460206,46460200,2,Bjerga - Bortheim - Jarstad,,,,
4646,46460207,46460200,2,Dale - Sletteland,,,,
4646,46460208,46460200,2,Sagevik - Yksnebjør,,,,
4646,46460210,46460200,2,Fure,,,,
4646,46460211,46460200,2,Folkestad,,,,
4646,46460212,46460200,2,Våge,,,,
4646,46460213,46460200,2,Lone,,,,
4646,46460214,46460200,2,Gjølanger,,,,
4646,46460215,46460200,2,Tyssedal,,,,
4646,46469900,,1,Uoppgitt delområde,,,,
4646,46469999,46469900,2,Uoppgitt grunnkrets,,,,
4647,46470100,,1,Førde Aust,,,,
4647,46470101,46470100,2,Haukedalen,,,,
4647,46470102,46470100,2,Holsen,,,,
4647,46470103,46470100,2,Mo - Åsen,,,,
4647,46470104,46470100,2,Sunde - Kussli,,,,
4647,46470105,46470100,2,Sundsdalen,,,,
4647,46470200,,1,Førde Vest,,,,
4647,46470201,46470200,2,Ervik,,,,
4647,46470202,46470200,2,Kråkenes,,,,
4647,46470203,46470200,2,Ulltang,,,,
4647,46470204,46470200,2,Øvre Steinen,,,,
4647,46470205,46470200,2,Halbrend - Steiene,,,,
4647,46470206,46470200,2,Halbrendsholten,,,,
4647,46470207,46470200,2,Ytre Hafstad,,,,
4647,46470208,46470200,2,Førde Sentrum,,,,
4647,46470209,46470200,2,Hafstad,,,,
4647,46470210,46470200,2,Bruland,,,,
4647,46470211,46470200,2,Slåttebakkane,,,,
4647,46470212,46470200,2,Reset,,,,
4647,46470300,,1,Førde Nord,,,,
4647,46470301,46470300,2,Angedal,,,,
4647,46470302,46470300,2,Furebø,,,,
4647,46470303,46470300,2,Vie,,,,
4647,46470304,46470300,2,Hjelle - Vie - Tefre,,,,
4647,46470305,46470300,2,Grovene - Flata,,,,
4647,46470306,46470300,2,Tåene - Presteholten,,,,
4647,46470307,46470300,2,Haugum - Hundvebakke,,,,
4647,46470308,46470300,2,Bergum - Hornnes,,,,
4647,46470309,46470300,2,Erdal,,,,
4647,46470400,,1,Ålhus,,,,
4647,46470401,46470400,2,Eikås,,,,
4647,46470402,46470400,2,Langhaugane,,,,
4647,46470403,46470400,2,Hjellbrekke,,,,
4647,46470404,46470400,2,Vassenden Nord,,,,
4647,46470405,46470400,2,Vassenden Sør,,,,
4647,46470406,46470400,2,Sanddal,,,,
4647,46470407,46470400,2,Svidal,,,,
4647,46470408,46470400,2,Ålhus,,,,
4647,46470500,,1,Helgheim,,,,
4647,46470501,46470500,2,Myklebost,,,,
4647,46470502,46470500,2,Årdal,,,,
4647,46470503,46470500,2,Helgheim,,,,
4647,46470504,46470500,2,Fugle,,,,
4647,46470505,46470500,2,Skei,,,,
4647,46470506,46470500,2,Kjøsnesfjorden,,,,
4647,46470507,46470500,2,Førde,,,,
4647,46470508,46470500,2,Klakegg,,,,
4647,46470509,46470500,2,Veiteberg,,,,
4647,46470510,46470500,2,Åmot,,,,
4647,46470600,,1,Gaular,,,,
4647,46470601,46470600,2,Øvrebotten,,,,
4647,46470602,46470600,2,Eldal - Mjell,,,,
4647,46470603,46470600,2,Viken,,,,
4647,46470604,46470600,2,Hestadgrend,,,,
4647,46470605,46470600,2,Skudal,,,,
4647,46470606,46470600,2,Senneseth,,,,
4647,46470607,46470600,2,Steien,,,,
4647,46470608,46470600,2,Sande,,,,
4647,46470609,46470600,2,Sygna,,,,
4647,46470610,46470600,2,Lunde,,,,
4647,46470611,46470600,2,Skilbrei - Hjelmeland,,,,
4647,46470612,46470600,2,Lien,,,,
4647,46470613,46470600,2,Kvamme,,,,
4647,46470614,46470600,2,Osen,,,,
4647,46470615,46470600,2,Birkeland,,,,
4647,46470616,46470600,2,Kårstad,,,,
4647,46470617,46470600,2,Hestad,,,,
4647,46470700,,1,Naustdal,,,,
4647,46470701,46470700,2,Kvellestad,,,,
4647,46470702,46470700,2,Vevring,,,,
4647,46470703,46470700,2,Redal,,,,
4647,46470704,46470700,2,Helle,,,,
4647,46470705,46470700,2,Frammarsvik,,,,
4647,46470706,46470700,2,Naustdal Vest,,,,
4647,46470707,46470700,2,Naustdal Aust,,,,
4647,46470708,46470700,2,Åse,,,,
4647,46470709,46470700,2,Horstad Vest,,,,
4647,46470710,46470700,2,Horstad Aust,,,,
4647,46470711,46470700,2,Ullaland Nord,,,,
4647,46470712,46470700,2,Ullaland Sør,,,,
4647,46470713,46470700,2,Fimland,,,,
4647,46479900,,1,Uoppgitt delområde,,,,
4647,46479999,46479900,2,Uoppgitt grunnkrets,,,,
4648,46480100,,1,Indre Bremanger,,,,
4648,46480101,46480100,2,Rugsundøy - Rugsund,,,,
4648,46480102,46480100,2,Leirgulen - Bortne,,,,
4648,46480103,46480100,2,Hennøystranda,,,,
4648,46480104,46480100,2,Ytre - Davik - Endal,,,,
4648,46480105,46480100,2,Indre - Davik - Dombestein,,,,
4648,46480106,46480100,2,Isane,,,,
4648,46480107,46480100,2,Ålfoten,,,,
4648,46480108,46480100,2,Villabakken,,,,
4648,46480109,46480100,2,Sande,,,,
4648,46480110,46480100,2,Svelgen Sentrum,,,,
4648,46480111,46480100,2,Langeneset - Birkelid,,,,
4648,46480112,46480100,2,Nesbø - Dyrstad,,,,
4648,46480113,46480100,2,Sørgulen - Midtgulen,,,,
4648,46480114,46480100,2,Botnane,,,,
4648,46480115,46480100,2,Åskora - Yksnelvane,,,,
4648,46480200,,1,Ytre Bremanger,,,,
4648,46480201,46480200,2,Grotle,,,,
4648,46480202,46480200,2,Hauge,,,,
4648,46480203,46480200,2,Dalen,,,,
4648,46480204,46480200,2,Hunskår - Oldeide,,,,
4648,46480205,46480200,2,Berle,,,,
4648,46480206,46480200,2,Førde,,,,
4648,46480207,46480200,2,Ryland,,,,
4648,46480208,46480200,2,Novelandet,,,,
4648,46480209,46480200,2,Kalvåg,,,,
4648,46480210,46480200,2,Frøyalandet,,,,
4648,46489900,,1,Uoppgitt delområde,,,,
4648,46489999,46489900,2,Uoppgitt grunnkrets,,,,
4649,46490100,,1,Austre Eid,,,,
4649,46490101,46490100,2,Heggjabygda - Navelsaker,,,,
4649,46490102,46490100,2,Holmøyane,,,,
4649,46490103,46490100,2,Leivdal,,,,
4649,46490104,46490100,2,Nes,,,,
4649,46490105,46490100,2,Hjelle,,,,
4649,46490200,,1,Nordfjordeid,,,,
4649,46490201,46490200,2,Skårhaug,,,,
4649,46490203,46490200,2,Myroldhaug - Langeland - Stokkenæs,,,,
4649,46490204,46490200,2,Lunden - Gjerde - Osnes,,,,
4649,46490205,46490200,2,Nordfjordeid,,,,
4649,46490206,46490200,2,Myklebust,,,,
4649,46490207,46490200,2,Myklebuståsen,,,,
4649,46490208,46490200,2,Os,,,,
4649,46490209,46490200,2,Hundeidet,,,,
4649,46490210,46490200,2,Torheim - Sørland,,,,
4649,46490211,46490200,2,Lote,,,,
4649,46490300,,1,Vestre Eid,,,,
4649,46490301,46490300,2,Haugen,,,,
4649,46490302,46490300,2,Hjelmelandsdalen,,,,
4649,46490303,46490300,2,Naustdal,,,,
4649,46490304,46490300,2,Remmedalen,,,,
4649,46490305,46490300,2,Myrold,,,,
4649,46490306,46490300,2,Høynes,,,,
4649,46490307,46490300,2,Reksnes,,,,
4649,46490308,46490300,2,Kjøllsdal,,,,
4649,46490309,46490300,2,Haus - Lefdal,,,,
4649,46490310,46490300,2,Totland,,,,
4649,46490311,46490300,2,Bryggja,,,,
4649,46490312,46490300,2,Maurstad,,,,
4649,46490400,,1,Selje,,,,
4649,46490401,46490400,2,Kjøde,,,,
4649,46490402,46490400,2,Stokkevåg,,,,
4649,46490403,46490400,2,Årdal - Selje,,,,
4649,46490404,46490400,2,Selje - Selja,,,,
4649,46490405,46490400,2,Djupedal - Berge,,,,
4649,46490406,46490400,2,Eide - Moldestad,,,,
4649,46490407,46490400,2,Barmen,,,,
4649,46490408,46490400,2,Pollane,,,,
4649,46490409,46490400,2,Flatraket,,,,
4649,46490500,,1,Stadlandet,,,,
4649,46490501,46490500,2,Rekvika - Sande,,,,
4649,46490502,46490500,2,Indre Leikanger,,,,
4649,46490503,46490500,2,Ytre Leikanger,,,,
4649,46490504,46490500,2,Eltvik - Borgundvåg,,,,
4649,46490505,46490500,2,Honningsvåg - Årvik,,,,
4649,46490506,46490500,2,Ervik,,,,
4649,46490507,46490500,2,Refsnes,,,,
4649,46490508,46490500,2,Fure - Drage - Hoddevik,,,,
4649,46499900,,1,Uoppgitt delområde,,,,
4649,46499999,46499900,2,Uoppgitt grunnkrets,,,,
4650,46500100,,1,Vereide,,,,
4650,46500101,46500100,2,Nesjane,,,,
4650,46500103,46500100,2,Vereide,,,,
4650,46500104,46500100,2,Føleide,,,,
4650,46500105,46500100,2,Hauge,,,,
4650,46500106,46500100,2,Øyrane,,,,
4650,46500107,46500100,2,Sandane Nord,,,,
4650,46500108,46500100,2,Sandane Sentrum,,,,
4650,46500109,46500100,2,Sandane Sør,,,,
4650,46500110,46500100,2,Kleivedammen,,,,
4650,46500111,46500100,2,Eide,,,,
4650,46500200,,1,Breim,,,,
4650,46500201,46500200,2,Hetle,,,,
4650,46500202,46500200,2,Re,,,,
4650,46500203,46500200,2,Råd - Bø,,,,
4650,46500204,46500200,2,Hole,,,,
4650,46500205,46500200,2,Byrkjelo,,,,
4650,46500206,46500200,2,Sandal,,,,
4650,46500207,46500200,2,Bergheim,,,,
4650,46500208,46500200,2,Årdal,,,,
4650,46500209,46500200,2,Kandal,,,,
4650,46500300,,1,Gjemmestad - Hyen,,,,
4650,46500301,46500300,2,Straume,,,,
4650,46500302,46500300,2,Sande,,,,
4650,46500303,46500300,2,Rygg,,,,
4650,46500304,46500300,2,Mardal,,,,
4650,46500305,46500300,2,Gjengedal,,,,
4650,46500306,46500300,2,Røyrvik,,,,
4650,46509900,,1,Uoppgitt delområde,,,,
4650,46509999,46509900,2,Uoppgitt grunnkrets,,,,
4651,46510100,,1,Stryn,,,,
4651,46510101,46510100,2,Grov,,,,
4651,46510102,46510100,2,Erdal,,,,
4651,46510103,46510100,2,Hjelle,,,,
4651,46510104,46510100,2,Strandsida,,,,
4651,46510105,46510100,2,Flo,,,,
4651,46510106,46510100,2,Tenden,,,,
4651,46510107,46510100,2,Solheim,,,,
4651,46510108,46510100,2,Rise,,,,
4651,46510109,46510100,2,Visnes,,,,
4651,46510110,46510100,2,Vik,,,,
4651,46510111,46510100,2,Bø,,,,
4651,46510112,46510100,2,Bergsida,,,,
4651,46510114,46510100,2,Markane,,,,
4651,46510200,,1,Loen - Olden,,,,
4651,46510201,46510200,2,Loen,,,,
4651,46510202,46510200,2,Lovatnet,,,,
4651,46510203,46510200,2,Oldedalen,,,,
4651,46510204,46510200,2,Sunde,,,,
4651,46510205,46510200,2,Eide,,,,
4651,46510206,46510200,2,Olden,,,,
4651,46510207,46510200,2,Muristranda,,,,
4651,46510208,46510200,2,Rake,,,,
4651,46510209,46510200,2,Skarstein,,,,
4651,46510300,,1,Innvik - Utvik,,,,
4651,46510301,46510300,2,Innvik Nord,,,,
4651,46510302,46510300,2,Innvik Sør,,,,
4651,46510303,46510300,2,Lyslo,,,,
4651,46510304,46510300,2,Valaker,,,,
4651,46510305,46510300,2,Verlo,,,,
4651,46510400,,1,Nordsida - Randabygd,,,,
4651,46510401,46510400,2,Hopland,,,,
4651,46510402,46510400,2,Fjelli,,,,
4651,46510403,46510400,2,Blakset,,,,
4651,46510404,46510400,2,Faleide,,,,
4651,46519900,,1,Uoppgitt delområde,,,,
4651,46519999,46519900,2,Uoppgitt grunnkrets,,,,
5001,50010100,,1,Klæbu,,,,
5001,50010101,50010100,2,Lysklett,,,,
5001,50010102,50010100,2,Rønningen,,,,
5001,50010103,50010100,2,Tanem,,,,
5001,50010104,50010100,2,Lilleugla,,,,
5001,50010105,50010100,2,Sletten,,,,
5001,50010106,50010100,2,Klæbu Kirke,,,,
